artist_folder,midi_file,tonic,mode
Gilbert_and_Sullivan,"Behold_the_Lord,_High_Executioner.mid",D,major
Gilbert_and_Sullivan,The_Flowers_That_Bloom_in_the_Spring.mid,F,major
Gilbert_and_Sullivan,When_a_merry_maiden_marries.mid,G,major
Gilbert_and_Sullivan,The_Mikado_Act_I._For_hes_going_to_marry_Yum-Yum_Ensemble_.mid,D,major
Gilbert_and_Sullivan,The_Mikado_Tit_Willow.mid,A,major
Gilbert_and_Sullivan,Poor_Wandring_One.mid,G,major
Gilbert_and_Sullivan,"The_Sun,_Whose_Rays.mid",G,major
Gilbert_and_Sullivan,I_Am_The_Captain_Of_The_Pinafore.mid,F,major
Bjork,Hyper-Ballad.mid,C,minor
Bjork,Joga.mid,C#,minor
Bjork,Venus_As_A_Boy.mid,F,minor
Bjork,Its_Oh_So_Quiet.mid,E-,major
Bjork,Human_Behaviour.mid,F,major
Bjork,Bachelorette.mid,C,minor
Bjork,Human_Behavior.mid,F,major
Danny_and_The_Juniors,At_the_Hop.mid,C,major
Greg_Kihn,Jeopardy.mid,C,minor
The_Whispers,Rock_Steady.mid,F,minor
The_Whispers,And_The_Beat_Goes_On.mid,B,minor
Trini_Lopez,Shame_and_Scandal_in_the_Family.mid,G#,minor
Trini_Lopez,Cielito_Lindo.mid,D,minor
Presidents_Of_The_United_States,Lump.mid,F#,major
Presidents_Of_The_United_States,Mach_5.mid,C,major
Presidents_Of_The_United_States,Peaches.mid,F#,minor
The_McCoys,Hang_on_Sloopy.mid,G,major
Frank_Sinatra,"New_York,_New_York_theme_du_film_.mid",G,minor
Frank_Sinatra,Ebb_Tide.mid,C,major
Frank_Sinatra,Strangers_in_the_Night.mid,F,major
Frank_Sinatra,Its_Only_a_Paper_Moon.mid,E-,major
Frank_Sinatra,Young_At_Heart.mid,B-,major
Frank_Sinatra,Come_Rain_or_Come_Shine.mid,B,minor
Frank_Sinatra,Witchcraft.mid,E-,major
Frank_Sinatra,Five_Minutes_More.mid,C,minor
Frank_Sinatra,A_Nightingale_Sang_in_Berkeley_Square.mid,E-,major
Frank_Sinatra,Polka_Dots_And_Moonbeams.mid,D,minor
Frank_Sinatra,All_or_Nothing_at_All.mid,C,major
Frank_Sinatra,Angel_Eyes.mid,D,minor
Frank_Sinatra,What_Is_This_Thing_Called_Love.mid,A,minor
Frank_Sinatra,Bewitched.mid,A,minor
Frank_Sinatra,Nice_N_Easy.mid,C#,major
Frank_Sinatra,Time_After_Time.mid,C,major
Frank_Sinatra,Three_Coins_in_a_Fountain.mid,A-,major
Frank_Sinatra,All_The_Way_One_For_My_Baby_And_One_More_For_The_Road-Duet_with_Frank_Sinatra.mid,D,major
Frank_Sinatra,These_Foolish_Things.mid,B-,minor
Frank_Sinatra,All_Of_Me.mid,C,major
Frank_Sinatra,My_Way_live_.mid,D,major
Frank_Sinatra,Love_and_Marriage.mid,E-,minor
Frank_Sinatra,Luck_Be_a_Lady.mid,F#,major
Frank_Sinatra,Thats_Life.mid,C,major
Frank_Sinatra,Begin_the_Beguine.mid,C,major
Frank_Sinatra,Not_as_a_Stranger.mid,F,major
Frank_Sinatra,All_The_Way.mid,B,major
Frank_Sinatra,Summer_Wind.mid,B-,major
Frank_Sinatra,Ive_Got_the_World_on_a_String.mid,B-,major
Frank_Sinatra,Makin_Whoopie.mid,C,major
Frank_Sinatra,Something_Stupid.mid,D,major
Frank_Sinatra,It_Was_a_Very_Good_Year.mid,D,minor
Naked_Eyes,Theres_Always_Something_There_to_Remind_Me.mid,G,major
Bellamy_Brothers,Crossfire.mid,F#,major
Bellamy_Brothers,Let_Your_Love_Flow.mid,E,major
Bellamy_Brothers,On_a_Summer_Night.mid,D,major
Bellamy_Brothers,If_I_Said_You_Had_a_Beautiful_Body_Would_You_Hold_It_Against_Me_.mid,E,major
Bellamy_Brothers,I_Need_More_of_You.mid,G,major
Brian_May,Too_Much_Love_Will_Kill_You.mid,G,major
AC_DC,Back_In_Black.mid,E,minor
AC_DC,Dirty_Deeds_Done_Dirt_Cheap.mid,E,major
AC_DC,You_Shook_Me_All_Night_Long.mid,G,major
AC_DC,Who_Made_Who.mid,C,major
AC_DC,R.I.P._Rock_in_Peace_.mid,A,major
AC_DC,Whole_Lotta_Rosie.mid,A,minor
AC_DC,TNT.mid,E,minor
AC_DC,Highway_To_Hell.mid,D,major
AC_DC,For_Those_About_To_Rock_We_Salute_You_.mid,E,minor
AC_DC,Thunderstruck.mid,B,minor
Lewis,Sealed_With_a_Kiss.mid,F,minor
Lewis,Everybody_Loves_a_Clown.mid,G,minor
Lewis,Count_Me_In.mid,F,major
Lewis,This_Diamond_Ring.mid,B-,minor
Soul_Asylum,Somebody_to_Shove.mid,G,major
Soul_Asylum,Misery.mid,F,major
Soul_Asylum,Runaway_Train.mid,C,major
Carra,Tanti_auguri.mid,F#,minor
BOWIE_DAVID,Cat_People.mid,C,minor
BOWIE_DAVID,Rebel_Rebel.mid,A,major
BOWIE_DAVID,Modern_Love.mid,C,major
BOWIE_DAVID,Under_Pressure.mid,D,major
BOWIE_DAVID,Starman.mid,F,major
BOWIE_DAVID,Ziggy_Stardust.mid,G,major
BOWIE_DAVID,Dancing_in_the_Street.mid,C,major
BOWIE_DAVID,Space_Oddity.mid,A,minor
BOWIE_DAVID,Blue_Jean.mid,A,major
BOWIE_DAVID,Lets_Dance.mid,B-,minor
BOWIE_DAVID,Heroes.mid,G,major
BOWIE_DAVID,Ashes_To_Ashes.mid,B-,minor
BOWIE_DAVID,Changes.mid,C,major
BOWIE_DAVID,Suffragette_City.mid,A,minor
BOWIE_DAVID,China_Girl.mid,E,minor
The_Notorious_B.I.G.,One_More_Chance.mid,A,minor
The_Notorious_B.I.G.,Miss_U.mid,G,major
The_Notorious_B.I.G.,Big_Poppa.mid,A,minor
The_Notorious_B.I.G.,Notorious_Thugs.mid,C,major
The_Notorious_B.I.G.,Mo_Money_Mo_Problems.mid,E,major
The_Notorious_B.I.G.,Ready_to_Die.mid,C,minor
Little_Tony,Cuore_matto.mid,D,minor
Little_Tony,Bada_bambina.mid,F,major
Little_Tony,Lacrime.mid,G,minor
Little_Tony,Ridera.mid,C,minor
Little_Tony,Tamo_e_tamero.mid,G,major
Little_Tony,Profumo_di_mare.mid,D,major
Rick_Derringer,Rock_n_Roll_Hoochie_Koo.mid,A,minor
Berte,Non_sono_una_signora.mid,D,major
Berte,Sei_bellissima.mid,C,major
Berte,Acqua.mid,F,major
Berte,In_alto_mare.mid,F,minor
Berte,Il_mare_dinverno.mid,G,major
Berte,Portami_con_te.mid,B-,major
Berte,Solitudini.mid,B,major
Berte,Amici_non_ne_ho.mid,B,minor
Berte,Luna.mid,A,major
Berte,Mi_manchi.mid,G,major
Berte,Buongiorno_anche_a_te.mid,E,minor
Berte,Ragazzo_mio.mid,A,minor
Berte,Stiamo_come_stiamo.mid,E,major
Berte,Ninna_nanna.mid,E,major
Sailor,Girls_Girls_Girls.mid,F#,minor
Sailor,A_Glass_of_Champagne.mid,G,major
Gloria_Estefan,Dont_Wanna_Lose_You.mid,B-,major
Gloria_Estefan,Words_Get_in_the_Way.mid,F,major
Gloria_Estefan,Go_Away.mid,G,major
Johnny_Shines,"Hey,_Ba-Ba-Re-Bop.mid",C,major
Strawberry_Alarm_Clock,Incense_Peppermints.mid,A,major
George_M._Cohan,Yankee_Doodle_Dandy_Give_My_Regards_to_Broadway.mid,G,major
Great_White,Once_Bitten_Twice_Shy.mid,C,minor
Rocco_Granata,Marina.mid,G,major
Booming_Support,Rode_schoentjes.mid,D,major
Peter_Schilling,Major_Tom.mid,E,minor
Sauter-Finegan_Orchestra,A_Foggy_Day.mid,F,major
Jane_Child,Dont_Wanna_Fall_in_Love.mid,B-,minor
Andre_and_Adriano,Vira_e_mexe.mid,E,major
REDDING_OTIS,The_Huckle-Buck.mid,F,major
REDDING_OTIS,Ive_Been_Loving_You_Too_Long.mid,A,major
REDDING_OTIS,Sitin_on_The_Dock_of_the_Bay.mid,G,major
Buck_Owens,Johnny_B._Goode.mid,D,major
Buck_Owens,Under_Your_Spell_Again.mid,B-,major
Culture_Beat,Mr_Vain_Mr_Trance_.mid,A,minor
Culture_Beat,Got_to_Get_It.mid,A,minor
Culture_Beat,Crying_in_the_Rain.mid,F,major
Culture_Beat,Inside_Out.mid,E,minor
Culture_Beat,Anything.mid,F,major
Culture_Beat,World_in_Your_Hands.mid,G,minor
Cheap_Trick,Dont_Be_Cruel.mid,A,minor
Cheap_Trick,I_Want_You_to_Want_Me.mid,A,major
Cheap_Trick,Cant_Stop_Fallin_Into_Love.mid,E,major
Cheap_Trick,The_Flame.mid,A,major
Cheap_Trick,Dream_Police.mid,E,major
Ricky_Nelson,Travelin_Man.mid,D,major
Ricky_Nelson,Poor_Little_Fool.mid,C,major
Ricky_Nelson,Hello_Mary_Lou.mid,G,major
Ricky_Nelson,Garden_Party.mid,D,major
Juan_Luis_Guerra,La_Bilirrubina.mid,C#,major
Juan_Luis_Guerra,Como_abeja_al_panal.mid,E,major
The_Marcels,Blue_Moon.mid,G,major
Fontana,Il_mondo.mid,B-,major
Vera_Lynn,Land_of_Hope_and_Glory.mid,E-,major
Byron_Berline,Faded_Love.mid,D,major
Gin_Blossoms,Til_I_Hear_It_From_You.mid,A,major
Gin_Blossoms,Hey_Jealousy.mid,A,major
Gin_Blossoms,Follow_You_Down.mid,C,major
Gin_Blossoms,Till_I_Hear_It_From_You.mid,A,major
Gin_Blossoms,Allison_Road.mid,A,major
Zucchero,Donne.mid,B-,major
Zucchero,Un_piccolo_aiuto_feat._Gerard_Depardieu_.mid,G,minor
Zucchero,Muoio_per_te.mid,G#,minor
Zucchero,Music_in_Me.mid,E,minor
Zucchero,Diamante.mid,F,major
Zucchero,Ridammi_il_Sole.mid,B-,major
Zucchero,Hai_scelto_me.mid,F,major
Zucchero,Ali_doro.mid,A,minor
Zucchero,You_Make_Me_Feel_Loved.mid,G,major
Zucchero,Alleluja.mid,A,major
Zucchero,Pane_e_sale.mid,A,major
Zucchero,Menta_e_rosmarino.mid,A,major
Zucchero,Puro_amore.mid,E,minor
Zucchero,Il_volo.mid,G,major
Zucchero,Hey_Man.mid,C,major
Zucchero,Con_le_mani.mid,A,major
Zucchero,Canzone_triste_Canzone_damore_.mid,B-,major
Zucchero,Lurlo.mid,A,major
Zucchero,Per_colpa_di_chi.mid,A,major
Zucchero,Iruben_me.mid,D,major
Zucchero,Torna_a_casa.mid,B,minor
Zucchero,Non_ti_sopporto_piu.mid,F,major
Zucchero,Il_mare_impetuoso_al_tramonto_sali_sulla_luna_e_dietro_una_tendina_di_stelle....mid,A,major
Zucchero,Senza_Una_Donna.mid,C,major
Zucchero,Pippo.mid,D,minor
Zucchero,Dune_mosse.mid,A,minor
Zucchero,"Bambino_io,_bambino_tu_Legenda_.mid",G,major
Zucchero,Its_All_Right_La_promessa_.mid,A,major
Zucchero,Datemi_una_pompa.mid,B-,major
Zucchero,Rispetto.mid,C,minor
Zucchero,Baila_Sexy_Thing_.mid,G,minor
Zucchero,Nice_Nietzsche_che_dice.mid,E,major
Zucchero,Scintille.mid,C,major
Zucchero,Eppure_non_tamo.mid,E,major
Zucchero,Overdose_damore_.mid,F,major
Zucchero,Solo_una_sana_e_consapevole_libidine_salva_il_giovane_dallo_stress_e_dallAzione_Cattolica.mid,A,major
Zucchero,Cosi_celeste.mid,A-,major
Zucchero,Madre_dolcissima.mid,E-,major
Zucchero,Come_il_sole_allimprovviso.mid,A,major
Zucchero,Miserere.mid,D,major
Zucchero,Voodoo_voodoo.mid,C,major
Zucchero,Back_2_U.mid,G,major
Zucchero,Blu.mid,A,major
Zucchero,Diavolo_in_me.mid,A,major
Lloyd_James,Keep_on_Smiling.mid,G,major
Sinead_O_Connor,Nothing.mid,F,major
Lutricia_McNeal,Aint_That_Just_the_Way.mid,E,minor
Electric_Light_Orchestra,Telephone_Line.mid,A,major
Electric_Light_Orchestra,Dont_Bring_Me_Down.mid,A,major
Electric_Light_Orchestra,Do_Ya.mid,G,major
Electric_Light_Orchestra,Strange_Magic.mid,G,major
Electric_Light_Orchestra,Evil_Woman.mid,A,minor
Electric_Light_Orchestra,Rock_n_Roll_Is_King.mid,A,major
Electric_Light_Orchestra,Mr_Blue_Sky.mid,D,minor
Electric_Light_Orchestra,Confusion.mid,C,major
Electric_Light_Orchestra,Roll_Over_Beethoven.mid,E,major
Marusha,Somewhere_Over_the_Rainbow.mid,B-,major
Marusha,It_Takes_Me_Away.mid,B-,major
Vincent_Gene,Be_Bob_A-Lula.mid,A,major
Fontella_Bass,Rescue_Me.mid,D,major
Johannes_Brahms,"Liebeslieder_Waltz,_Op._52,_No._6.mid",G,minor
Johannes_Brahms,Hungarian_Dance_Nr_1_In_G_Minor.mid,D,minor
Johannes_Brahms,Danza_Ungherese_n._8_in_la_minore-Presto.mid,G,minor
Talking_Heads,And_She_Was.mid,A,major
Talking_Heads,Psycho_Killer.mid,A,minor
Talking_Heads,Burning_Down_the_House.mid,D,minor
Talking_Heads,Wild_Wild_Life.mid,E,major
Talking_Heads,Take_Me_to_the_River.mid,E,minor
Talking_Heads,Once_in_a_Lifetime.mid,G,major
Midnight_Oil,Beds_Are_Burning.mid,E-,minor
John_Elton,Your_Song.mid,C,minor
John_Elton,Blue_Eyes.mid,B-,major
John_Elton,We_All_Fall_in_Love_Sometimes.mid,E,minor
John_Elton,Empty_Garden_Hey_Hey_Johnny_.mid,A-,major
John_Elton,Madman_Across_the_Water.mid,A,minor
John_Elton,Skyline_Pigeon.mid,E-,major
John_Elton,Sad_Songs_Say_So_Much_.mid,G,major
John_Elton,I_Guess_Thats_Why_They_Call_It_the_Blues.mid,C,major
John_Elton,Tiny_Dancer.mid,C,major
John_Elton,I_Dont_Wanna_Go_On_With_You_Like_That.mid,A,minor
John_Elton,Philadelphia_Freedom.mid,B-,major
John_Elton,Crocodile_Rock.mid,G,major
John_Elton,Dont_Let_the_Sun_Go_Down.mid,G,major
John_Elton,Candle_in_the_Wind.mid,B-,major
John_Elton,Someone_Saved_My_Life_Tonight.mid,C,major
John_Elton,Sorry_Seems_To_Be_The_Hardest_Word.mid,C,minor
John_Elton,Nikita.mid,G,major
John_Elton,Sixty_Years_On.mid,A,minor
John_Elton,Club_at_the_End_of_the_Street.mid,D,major
John_Elton,Made_in_England.mid,F,major
John_Elton,Funeral_for_a_Friend.mid,A,minor
John_Elton,Honky_Cat.mid,G,major
John_Elton,Rocket_Man.mid,B-,major
John_Elton,Something_About_the_Way_You_Look_Tonight.mid,F#,major
John_Elton,Sacrifice.mid,C#,major
John_Elton,Bennie_The_Jets.mid,G,major
John_Elton,Burn_Down_the_Mission.mid,C,minor
John_Elton,Little_Jeanie.mid,B-,major
John_Elton,The_One.mid,B-,major
John_Elton,You_Gotta_Love_Someone.mid,E,major
John_Elton,Empty_Garden.mid,A-,major
John_Elton,Circle_of_Life.mid,C,major
John_Elton,Believe.mid,C,minor
John_Elton,Dont_Go_Breaking_My_Heart.mid,F,major
John_Elton,Can_You_Feel_the_Love_Tonight.mid,B-,major
John_Elton,Island_Girl.mid,B-,major
John_Elton,A_Word_in_Spanish.mid,A,minor
John_Elton,Pinball_Wizard.mid,E,minor
John_Elton,Saturday_Nights_Allright.mid,F,major
John_Elton,Blessed.mid,F,major
John_Elton,Take_Me_to_the_Pilot.mid,F,major
John_Elton,Bennie_and_the_Jets.mid,C,major
John_Elton,Border_Song.mid,C,major
John_Elton,Son_of_Your_Father.mid,E-,major
John_Elton,Daniel.mid,C,major
John_Elton,Song_for_Guy.mid,C,major
John_Elton,Im_Still_Standing.mid,A,minor
John_Elton,Goodby_Yellow_Brick_Road.mid,F,major
John_Elton,I_Want_Love.mid,D,major
D_Ream,Things_Can_Only_Get_Better.mid,A-,major
D_Ream,UR_the_Best_Thing.mid,A,minor
Marianne_Faithfull,Summer_Nights.mid,G,major
Everlast,What_Its_Like.mid,B-,major
Claude-Michel_Schonberg,On_My_Own_From_Les_Miserables_.mid,F,minor
Turtles,Happy_Thogether.mid,B,minor
Turtles,It_Aint_Me_Babe.mid,G,major
Turtles,It_Aint_Me_Baby.mid,G,major
Turtles,You_Baby.mid,B,major
Turtles,Elenore.mid,E,major
Turtles,Shed_Rather_Be_With_Me.mid,E,minor
Wham_,Everything_She_Wants.mid,A,minor
Wham_,If_You_Were_There.mid,A,major
Perry_Como,Its_Impossible.mid,G,major
Eddy_Grant,Gimme_Hope_JoAnna.mid,B-,major
Eddy_Grant,I_Dont_Wanna_Dance.mid,B,major
Eddy_Grant,Electric_Avenue.mid,G,major
Eddy_Grant,Walking_on_Sunshine.mid,E-,major
Benjamin_Arthur,Jamaican_Rhumba.mid,F,major
Technotronic,Move_This.mid,B-,major
Technotronic,Pump_Up_the_Jam.mid,C,minor
Scott_McKenzie,Forrest_Gump_San_Francisco_Be_Sure_to_Wear_Some_Flowers_in_Your_Hair_.mid,G,major
Mica_Paris,My_One_Temptation.mid,B-,major
Mica_Paris,I_Never_Felt_Like_This_Before.mid,F,minor
The_Chiffons,One_Fine_Day.mid,G,major
The_Chiffons,Hes_So_Fine.mid,A-,major
Venditti_Antonello,Ricordati_di_me.mid,A,major
Venditti_Antonello,Roma_capoccia.mid,E,major
Venditti_Antonello,Benvenuti_in_paradiso.mid,D,major
King_Ben_E,Stand_By_Me.mid,G,major
Gary_Wright,Dream_Weaver.mid,A,major
Gary_Wright,Love_Is_Alive.mid,F,major
Just_Friends,Ever_and_Ever.mid,C#,major
Zequinha_Abreu,Tico_Tico_No_Fuba.mid,G,minor
No_Mercy,Please_Dont_Go.mid,B-,major
No_Mercy,Where_Do_You_Go.mid,C#,major
Alpentrio_Tirol,Alpentrio_Hitmix_Alpentrio-Medley_Hast_a_bisserl_Zeit_fur_mi_Tepperter_Bua_Hallo_kleine_Traumfrau_Vergiss_die_Liebe_nicht_Ich_freu_mich_schon_auf_dich_Ich_hab_was_ganz_liebs_traumt_von_dir_Geheimnis_der_Johannesnacht_Engel_v._Ma.mid,G,major
Ana_Caram,La_Cumbia.mid,C,minor
Rea,Disco_la_Passione.mid,A,minor
Dannii_Minogue,This_Is_It.mid,C,major
Michael_Penn,No_Myth.mid,F,major
Canned_Heat,Going_Up_the_Country.mid,B-,major
Canned_Heat,Rollin_and_Tumblin.mid,C,major
Canned_Heat,On_the_Road_Again.mid,E,major
Brown_James,Cold_Sweat.mid,G,major
Brown_James,Papas_Got_a_Brand_New_Bag.mid,C,minor
Brown_James,Living_in_America.mid,B-,major
Brown_James,I_Got_You_I_Feel_Good_.mid,G,major
Brown_James,Its_A_Mans_Mans_World.mid,E-,minor
Brown_James,I_Got_the_Feelin.mid,B-,major
Brown_James,Sex_Machine_Get_Up_I_Feel_Like_Being_A_.mid,E-,minor
Brown_James,Try_Me.mid,F,major
Phish,Taste.mid,error,error
Phish,The_Horse.mid,A,minor
Phish,Theme_From_the_Bottom.mid,G,major
Phish,Bliss.mid,D,major
John_Fred,Judy_in_Disguise.mid,E-,major
Coolio,C_U_When_U_Get_There.mid,E-,major
Coolio,Gangstas_Paradise.mid,C,minor
Coolio,"1,_2,_3,_4_Sumpin_New_.mid",F,major
Coolio,Gangstas_Paradise_Dangerous_Minds_.mid,C,minor
Coolio,Fantastic_Voyage.mid,E,minor
Coolio,Too_Hot.mid,C,minor
Survivor,Eye_Of_The_Tiger.mid,F,minor
Survivor,The_Search_Is_Over.mid,C,minor
Survivor,Is_This_Love.mid,D,major
Survivor,Eye_of_the_Tiger_From_Rocky_II_.mid,C,minor
Miami_Sound_Machine,Conga.mid,D,major
Miami_Sound_Machine,Dr_Beat.mid,C,major
Michael_Learns_to_Rock,Wild_Woman.mid,G,major
Michael_Learns_to_Rock,The_Actor.mid,C,minor
Romantics,What_I_Like_About_You.mid,A,major
Romantics,Talking_In_Your_Sleep.mid,F,major
The_Buckinghams,Kind_of_a_Drag.mid,C,major
The_Buckinghams,Hey_Baby_Theyre_Playing_Our_Song_.mid,F,major
The_Buckinghams,"Mercy,_Mercy,_Mercy.mid",C,major
Masquerade,Guardian_Angel.mid,D,major
Ocean,Put_Your_Hand_in_the_Hand.mid,G,major
Bobby_McFerrin,Dont_Worry_Be_Happy.mid,B,major
Grease,Summer_Saturdays.mid,G,major
James,Exactly_Like_You.mid,C,major
James,Call_Me_Irresponsible.mid,F,major
James,Mony_Mony.mid,A,major
James,Hanky_Panky.mid,E-,major
James,Red_Roses_for_a_Blue_Lady.mid,E,minor
James,Crimson_Clover.mid,F,major
Reel_Big_Fish,.mid,error,error
Reel_Big_Fish,She_Has_a_Girlfriend_Now.mid,F,major
Reel_Big_Fish,Alternative_Baby.mid,E-,major
Reel_Big_Fish,Beer.mid,C,major
Reel_Big_Fish,Take_On_Me.mid,G,major
Reel_Big_Fish,Sell_Out.mid,A,major
Lobo,Me_And_You_And_A_Dog_Named_Boo.mid,F,major
Lobo,"Me,_You_A_Dog_Named_Boo.mid",F,major
Lobo,Id_Love_You_to_Want_Me.mid,B-,major
Lobo,The_Caribbean_Disco_Show.mid,F,major
Dik_Dik,Senza_luce.mid,F,major
Ranieri,Ti_parlero_damore.mid,D,major
Ranieri,Perdere_lamore.mid,E,major
Ranieri,Erba_Di_Casa_Mia.mid,E-,major
Ranieri,Rose_rosse.mid,F,major
Francis_Connie,My_Happiness.mid,E-,major
Francis_Connie,Everybodys_Somebodys_Fool.mid,C#,major
Francis_Connie,Where_the_Boys_Are.mid,G,major
Francis_Connie,Lili_Marleen.mid,F,major
Francis_Connie,Lipstick_on_Your_Collar.mid,G,major
Francis_Connie,Stupid_Cupid.mid,D,major
Thin_Lizzy,Boys_Are_Back_in_Town.mid,A-,major
Thin_Lizzy,Jailbreak.mid,D,minor
Dalla_Lucio,Balla_balla_ballerino.mid,C#,minor
Dalla_Lucio,Disperato_erotico_stomp.mid,C,major
Dalla_Lucio,Lanno_che_verra.mid,A,minor
Dalla_Lucio,Anna_e_Marco.mid,B-,major
Dalla_Lucio,Piazza_grande.mid,D,major
Dalla_Lucio,4_marzo_1943.mid,F,minor
Dalla_Lucio,Attenti_al_lupo.mid,C,major
B.W._Stevenson,My_Maria.mid,E-,major
Corona,Baby_Baby.mid,G,major
Corona,Rhythm_of_the_Night.mid,F,minor
Claude_Debussy,V._Pour_lEgyptienne.mid,E-,minor
Claude_Debussy,Le_vent_dans_la_plaine.mid,F#,major
Claude_Debussy,Six_Epigraphes_Antiques-Pour_La_Danseuse_Aux_Crotales.mid,D,minor
Claude_Debussy,La_Cathedrale_engloutie.mid,C,major
Claude_Debussy,"Images,_Serie_1_II._Hommage_a_Rameau_Lent_e_grave_.mid",G#,minor
Claude_Debussy,La_Plus_Que_Lente-Valse.mid,F#,major
Claude_Debussy,Arabesque_Nr._1_in_E-dur_L66_1_feat._harp_Paola_Larini_.mid,A,major
Claude_Debussy,III._Pour_que_la_nuit_soit_propice.mid,C#,major
Claude_Debussy,Reverie.mid,F,major
Claude_Debussy,No.24_Feux_dartifice_Fireworks_.mid,A-,major
Claude_Debussy,The_Little_Shepherd.mid,A,major
Claude_Debussy,La_Puerta_del_Vino.mid,C#,major
Claude_Debussy,VI._Pour_remercier_la_pluie_au_matin.mid,E-,major
Claude_Debussy,Childrens_Corner-IV._The_Snow_is_Dancing.mid,G,minor
Claude_Debussy,General_Lavine-excentric.mid,B-,major
Claude_Debussy,Prelude_a_lapres-midi_dun_faune.mid,C#,minor
Claude_Debussy,Claire_De_Lune.mid,C#,major
Claude_Debussy,The_little_negro_Le_petit_Negre_.mid,F,major
Claude_Debussy,II._Pour_un_tombeau_sans_nom.mid,D,major
Claude_Debussy,Childrens_Corner-I._Doctor_Gradus_ad_Parnassum.mid,C,major
Claude_Debussy,Reflets_dans_leau.mid,C#,major
Claude_Debussy,"Six_epigraphes_antiques_I._Pour_invoquer_Pan,_dieu_du_vent_dete.mid",F,major
Claude_Debussy,Serenade_for_the_Doll.mid,E,major
Claude_Debussy,La_fille_aux_cheveux_de_lin.mid,F#,major
Claude_Debussy,Golliwogs_Cake_Walk.mid,B-,minor
Claude_Debussy,Petit_Suite_Menuet.mid,E,minor
Claude_Debussy,Jimbos_Lullaby.mid,C,minor
Jason_Donovan,When_You_Come_Back_to_Me.mid,F#,major
Jason_Donovan,Too_Many_Broken_Hearts.mid,D,minor
Jason_Donovan,Any_Dream_Will_Do.mid,C,major
Jason_Donovan,Happy_Together.mid,B,minor
Ray_Charles,Hit_The_Road_Jack.mid,G#,minor
Ray_Charles,I_Cant_Stop_Loving_You.mid,F,major
Ray_Charles,"Whatd_I_Say,_Part_1.mid",A,major
Ray_Charles,Georgia.mid,C,major
Gino_Paoli,Senza_fine.mid,E-,major
Gino_Paoli,Ti_lascio_una_canzone.mid,A,major
Gino_Paoli,Il_cielo_in_una_stanza.mid,E,major
Gino_Paoli,Una_lunga_storia_damore.mid,E,major
Feargal_Sharkey,A_Good_Heart.mid,B-,major
Fastball,Out_of_My_Head.mid,E,major
Fastball,The_Way.mid,F#,minor
Quarterflash,Harden_My_Heart.mid,B,minor
Lou_Bega,Mambo_Mambo.mid,F,minor
Lou_Bega,Mambo_No._5_A_Little_Bit_Of..._.mid,F,minor
Zappa_Frank,Dirty_Love.mid,A,minor
Zappa_Frank,Dancin_Fool.mid,F#,minor
Zappa_Frank,Lets_Make_the_Water_Turn_Black.mid,A,minor
Zappa_Frank,Uncle_Meat.mid,G,minor
Zappa_Frank,Catholic_Girls.mid,F#,major
Zappa_Frank,Montana_Whipping_Floss_.mid,F#,minor
Zappa_Frank,Peaches_en_Regalia.mid,A,major
Zappa_Frank,Oh_No.mid,E,minor
Brian_Hyland,Itsy_Bitsy_Teenie_Weenie.mid,C,major
Flamingos,I_Only_Have_Eyes_for_You.mid,F,major
Jennifer_Warnes,Ive_Had_The_Time_of_My_Life.mid,E,major
Brooks_Garth,"Two_of_a_Kind,_Workin_on_a_Full_House.mid",D,major
Brooks_Garth,If_Tomorrow_Never_Comes.mid,G,major
Brooks_Garth,Not_Counting_You.mid,E,major
Brooks_Garth,Somewhere_Other_Than_the_Night.mid,D,major
Brooks_Garth,The_River.mid,G,major
Brooks_Garth,The_Dance.mid,G,major
Brooks_Garth,The_Thunder_Rolls.mid,D,minor
Brooks_Garth,Callin_Baton_Rouge.mid,D,major
Brooks_Garth,The_Beaches_of_Cheyenne.mid,C,major
Brooks_Garth,Longneck_Bottle.mid,G,major
Brooks_Garth,American_Honky-Tonk_Bar_Association.mid,G,major
Brooks_Garth,One_Night_a_Day.mid,G,major
Brooks_Garth,Aint_Goin_Down_til_the_Sun_Comes_Up_.mid,G,minor
Brooks_Garth,Unanswered_Prayers.mid,D,major
Brooks_Garth,Shameless.mid,G,major
Brooks_Garth,Standing_Outside_the_Fire.mid,A,major
Brooks_Garth,Two_Pina_Coladas.mid,F,major
Brooks_Garth,Friends_in_Low_Places.mid,A,major
Brooks_Garth,That_Summer.mid,A,major
Brooks_Garth,Papa_Loved_Mama.mid,A,major
Vera,At_This_Moment.mid,F#,major
Freddy_Cannon,Palisades_Park.mid,C#,major
Meredith_Brooks,Bitch.mid,D,major
Eminem,Bad_Meets_Evil.mid,F#,minor
Eminem,Stan.mid,B,major
Eminem,Kim.mid,E,minor
Eminem,The_Way_I_Am.mid,A,minor
Eminem,Under_the_Influence.mid,E-,minor
Eminem,The_Real_Slim_Shady.mid,C,minor
Eminem,Role_Model.mid,B-,minor
Eminem,Guilty_Conscience.mid,C,minor
Beastie_Boys,Slow_Ride.mid,C,major
Beastie_Boys,Intergalactic.mid,E,minor
Beastie_Boys,Girls.mid,F,major
Beastie_Boys,Sabotage.mid,C#,major
Beastie_Boys,You_Gotta_Fight_for_Your_Right.mid,C#,major
Tavares,Dont_Take_Away_the_Music.mid,E-,major
